forecast_month,product_id,customer_id,forecast_quantity,forecast_version
2026-03-01,125,6,312,Budget
2026-03-01,125,7,220,Current
2026-03-01,125,7,223,Budget
2026-03-01,125,8,261,Current
2026-03-01,125,8,276,Budget
2026-03-01,125,9,483,Current
2026-03-01,125,9,464,Budget
2026-03-01,125,10,431,Current
2026-03-01,125,10,431,Budget
2026-03-01,125,11,407,Current
2026-03-01,125,11,430,Budget
2026-03-01,125,12,346,Current
2026-03-01,125,12,361,Budget
2026-03-01,125,13,176,Current
2026-03-01,125,13,181,Budget
2026-03-01,125,14,287,Current
2026-03-01,125,14,289,Budget
2026-03-01,125,15,278,Current
2026-03-01,125,15,290,Budget
2026-03-01,126,1,620,Current
2026-03-01,126,1,629,Budget
2026-03-01,126,2,250,Current
2026-03-01,126,2,264,Budget
2026-03-01,126,3,353,Current
2026-03-01,126,3,353,Budget
2026-03-01,126,4,323,Current
2026-03-01,126,4,319,Budget
2026-03-01,126,5,205,Current
2026-03-01,126,5,211,Budget
2026-03-01,126,6,278,Current
2026-03-01,126,6,289,Budget
2026-03-01,126,7,238,Current
2026-03-01,126,7,245,Budget
2026-03-01,126,8,269,Current
2026-03-01,126,8,285,Budget
2026-03-01,126,9,454,Current
2026-03-01,126,9,467,Budget
2026-03-01,126,10,359,Current
2026-03-01,126,10,347,Budget
2026-03-01,126,11,380,Current
2026-03-01,126,11,366,Budget
2026-03-01,126,12,352,Current
2026-03-01,126,12,371,Budget
2026-03-01,126,13,153,Current
2026-03-01,126,13,158,Budget
2026-03-01,126,14,316,Current
2026-03-01,126,14,316,Budget
2026-03-01,126,15,247,Current
2026-03-01,126,15,244,Budget
2026-03-01,127,1,719,Current
2026-03-01,127,1,703,Budget
2026-03-01,127,2,241,Current
2026-03-01,127,2,236,Budget
2026-03-01,127,3,431,Current
2026-03-01,127,3,448,Budget
2026-03-01,127,4,410,Current
2026-03-01,127,4,396,Budget
2026-03-01,127,5,368,Current
2026-03-01,127,5,364,Budget
2026-03-01,127,6,551,Current
2026-03-01,127,6,570,Budget
2026-03-01,127,7,225,Current
2026-03-01,127,7,224,Budget
2026-03-01,127,8,279,Current
2026-03-01,127,8,280,Budget
2026-03-01,127,9,542,Current
2026-03-01,127,9,528,Budget
2026-03-01,127,10,591,Current
2026-03-01,127,10,575,Budget
2026-03-01,127,11,480,Current
2026-03-01,127,11,505,Budget
2026-03-01,127,12,442,Current
2026-03-01,127,12,468,Budget
2026-03-01,127,13,201,Current
2026-03-01,127,13,202,Budget
2026-03-01,127,14,273,Current
2026-03-01,127,14,281,Budget
2026-03-01,127,15,291,Current
2026-03-01,127,15,296,Budget
2026-03-01,128,1,688,Current
2026-03-01,128,1,663,Budget
2026-03-01,128,2,276,Current
2026-03-01,128,2,276,Budget
2026-03-01,128,3,438,Current
2026-03-01,128,3,421,Budget
2026-03-01,128,4,395,Current
2026-03-01,128,4,408,Budget
2026-03-01,128,5,274,Current
2026-03-01,128,5,276,Budget
2026-03-01,128,6,263,Current
2026-03-01,128,6,268,Budget
2026-03-01,128,7,259,Current
2026-03-01,128,7,261,Budget
2026-03-01,128,8,338,Current
2026-03-01,128,8,334,Budget
2026-03-01,128,9,594,Current
2026-03-01,128,9,585,Budget
2026-03-01,128,10,539,Current
2026-03-01,128,10,569,Budget
2026-03-01,128,11,494,Current
2026-03-01,128,11,507,Budget
2026-03-01,128,12,348,Current
2026-03-01,128,12,361,Budget
2026-03-01,128,13,229,Current
2026-03-01,128,13,235,Budget
2026-03-01,128,14,292,Current
2026-03-01,128,14,304,Budget
2026-03-01,128,15,244,Current
2026-03-01,128,15,249,Budget
2026-03-01,129,1,700,Current
2026-03-01,129,1,676,Budget
2026-03-01,129,2,223,Current
2026-03-01,129,2,226,Budget
2026-03-01,129,3,383,Current
2026-03-01,129,3,374,Budget
2026-03-01,129,4,531,Current
2026-03-01,129,4,516,Budget
2026-03-01,129,5,257,Current
2026-03-01,129,5,250,Budget
2026-03-01,129,6,285,Current
2026-03-01,129,6,299,Budget
2026-03-01,129,7,252,Current
2026-03-01,129,7,259,Budget
2026-03-01,129,8,266,Current
2026-03-01,129,8,259,Budget
2026-03-01,129,9,521,Current
2026-03-01,129,9,536,Budget
2026-03-01,129,10,518,Current
2026-03-01,129,10,519,Budget
2026-03-01,129,11,560,Current
2026-03-01,129,11,539,Budget
2026-03-01,129,12,337,Current
2026-03-01,129,12,352,Budget
2026-03-01,129,13,206,Current
2026-03-01,129,13,205,Budget
2026-03-01,129,14,315,Current
2026-03-01,129,14,308,Budget
2026-03-01,129,15,316,Current
2026-03-01,129,15,312,Budget
2026-03-01,130,1,610,Current
2026-03-01,130,1,636,Budget
2026-03-01,130,2,232,Current
2026-03-01,130,2,233,Budget
2026-03-01,130,3,373,Current
2026-03-01,130,3,381,Budget
2026-03-01,130,4,527,Current
2026-03-01,130,4,510,Budget
2026-03-01,130,5,183,Current
2026-03-01,130,5,178,Budget
2026-03-01,130,6,299,Current
2026-03-01,130,6,315,Budget
2026-03-01,130,7,221,Current
2026-03-01,130,7,233,Budget
2026-03-01,130,8,283,Current
2026-03-01,130,8,286,Budget
2026-03-01,130,9,572,Current
2026-03-01,130,9,576,Budget
2026-03-01,130,10,396,Current
2026-03-01,130,10,391,Budget
2026-03-01,130,11,378,Current
2026-03-01,130,11,380,Budget
2026-03-01,130,12,455,Current
2026-03-01,130,12,456,Budget
2026-03-01,130,13,217,Current
2026-03-01,130,13,217,Budget
2026-03-01,130,14,378,Current
2026-03-01,130,14,399,Budget
2026-03-01,130,15,244,Current
2026-03-01,130,15,252,Budget
2026-03-01,131,1,676,Current
2026-03-01,131,1,664,Budget
2026-03-01,131,2,285,Current
2026-03-01,131,2,300,Budget
2026-03-01,131,3,716,Current
2026-03-01,131,3,756,Budget
2026-03-01,131,4,385,Current
2026-03-01,131,4,405,Budget
2026-03-01,131,5,454,Current
2026-03-01,131,5,442,Budget
2026-03-01,131,6,419,Current
2026-03-01,131,6,413,Budget
2026-03-01,131,7,227,Current
2026-03-01,131,7,226,Budget
2026-03-01,131,8,384,Current
2026-03-01,131,8,396,Budget
2026-03-01,131,9,676,Current
2026-03-01,131,9,716,Budget
2026-03-01,131,10,649,Current
2026-03-01,131,10,643,Budget
2026-03-01,131,11,528,Current
2026-03-01,131,11,512,Budget
2026-03-01,131,12,438,Current
2026-03-01,131,12,429,Budget
2026-03-01,131,13,208,Current
2026-03-01,131,13,219,Budget
2026-03-01,131,14,296,Current
2026-03-01,131,14,285,Budget
2026-03-01,131,15,354,Current
2026-03-01,131,15,343,Budget
2026-03-01,133,1,897,Current
2026-03-01,133,1,917,Budget
2026-03-01,133,2,284,Current
2026-03-01,133,2,275,Budget
2026-03-01,133,3,488,Current
2026-03-01,133,3,483,Budget
2026-03-01,133,4,503,Current
2026-03-01,133,4,512,Budget
2026-03-01,133,5,309,Current
2026-03-01,133,5,313,Budget
2026-03-01,133,6,354,Current
2026-03-01,133,6,348,Budget
2026-03-01,133,7,267,Current
2026-03-01,133,7,269,Budget
2026-03-01,133,8,391,Current
2026-03-01,133,8,405,Budget
2026-03-01,133,9,796,Current
2026-03-01,133,9,807,Budget
2026-03-01,133,10,513,Current
2026-03-01,133,10,532,Budget
2026-03-01,133,11,549,Current
2026-03-01,133,11,554,Budget
2026-03-01,133,12,460,Current
2026-03-01,133,12,443,Budget
2026-03-01,133,13,266,Current
2026-03-01,133,13,273,Budget
2026-03-01,133,14,803,Current
2026-03-01,133,14,793,Budget
2026-03-01,133,15,283,Current
2026-03-01,133,15,299,Budget
2026-03-01,134,1,928,Current
2026-03-01,134,1,982,Budget
2026-03-01,134,2,351,Current
2026-03-01,134,2,338,Budget
2026-03-01,134,3,483,Current
2026-03-01,134,3,478,Budget
2026-03-01,134,4,477,Current
2026-03-01,134,4,504,Budget
2026-03-01,134,5,326,Current
2026-03-01,134,5,335,Budget
2026-03-01,134,6,439,Current
2026-03-01,134,6,446,Budget
2026-03-01,134,7,324,Current
2026-03-01,134,7,317,Budget
2026-03-01,134,8,410,Current
2026-03-01,134,8,426,Budget
2026-03-01,134,9,811,Current
2026-03-01,134,9,846,Budget
2026-03-01,134,10,674,Current
2026-03-01,134,10,671,Budget
2026-03-01,134,11,660,Current
2026-03-01,134,11,674,Budget
2026-03-01,134,12,426,Current
2026-03-01,134,12,448,Budget
2026-03-01,134,13,212,Current
2026-03-01,134,13,223,Budget
2026-03-01,134,14,397,Current
2026-03-01,134,14,384,Budget
2026-03-01,134,15,299,Current
2026-03-01,134,15,299,Budget
2026-03-01,135,1,739,Current
2026-03-01,135,1,733,Budget
2026-03-01,135,2,329,Current
2026-03-01,135,2,317,Budget
2026-03-01,135,3,416,Current
2026-03-01,135,3,419,Budget
2026-03-01,135,4,502,Current
2026-03-01,135,4,482,Budget
2026-03-01,135,5,273,Current
2026-03-01,135,5,269,Budget
2026-03-01,135,6,343,Current
2026-03-01,135,6,353,Budget
2026-03-01,135,7,253,Current
2026-03-01,135,7,245,Budget
2026-03-01,135,8,326,Current
2026-03-01,135,8,322,Budget
2026-03-01,135,9,755,Current
2026-03-01,135,9,772,Budget
2026-03-01,135,10,439,Current
2026-03-01,135,10,442,Budget
2026-03-01,135,11,469,Current
2026-03-01,135,11,470,Budget
2026-03-01,135,12,488,Current
2026-03-01,135,12,472,Budget
2026-03-01,135,13,215,Current
2026-03-01,135,13,209,Budget
2026-03-01,135,14,318,Current
2026-03-01,135,14,307,Budget
2026-03-01,135,15,265,Current
2026-03-01,135,15,278,Budget
2026-03-01,136,1,1156,Current
2026-03-01,136,1,1130,Budget
2026-03-01,136,2,264,Current
2026-03-01,136,2,266,Budget
2026-03-01,136,3,444,Current
2026-03-01,136,3,434,Budget
2026-03-01,136,4,436,Current
2026-03-01,136,4,452,Budget
2026-03-01,136,5,304,Current
2026-03-01,136,5,300,Budget
2026-03-01,136,6,373,Current
2026-03-01,136,6,370,Budget
2026-03-01,136,7,261,Current
2026-03-01,136,7,266,Budget
2026-03-01,136,8,285,Current
2026-03-01,136,8,276,Budget
2026-03-01,136,9,662,Current
2026-03-01,136,9,679,Budget
2026-03-01,136,10,557,Current
2026-03-01,136,10,583,Budget
2026-03-01,136,11,522,Current
2026-03-01,136,11,542,Budget
2026-03-01,136,12,512,Current
2026-03-01,136,12,501,Budget
2026-03-01,136,13,215,Current
2026-03-01,136,13,211,Budget
2026-03-01,136,14,362,Current
2026-03-01,136,14,373,Budget
2026-03-01,136,15,275,Current
2026-03-01,136,15,268,Budget
2026-03-01,137,1,698,Current
2026-03-01,137,1,734,Budget
2026-03-01,137,2,292,Current
2026-03-01,137,2,283,Budget
2026-03-01,137,3,369,Current
2026-03-01,137,3,363,Budget
2026-03-01,137,4,592,Current
2026-03-01,137,4,569,Budget
2026-03-01,137,5,271,Current
2026-03-01,137,5,271,Budget
2026-03-01,137,6,415,Current
2026-03-01,137,6,402,Budget
2026-03-01,137,7,316,Current
2026-03-01,137,7,307,Budget
2026-03-01,137,8,337,Current
2026-03-01,137,8,328,Budget
2026-03-01,137,9,565,Current
2026-03-01,137,9,558,Budget
2026-03-01,137,10,717,Current
2026-03-01,137,10,728,Budget
2026-03-01,137,11,500,Current
2026-03-01,137,11,493,Budget
2026-03-01,137,12,409,Current
2026-03-01,137,12,401,Budget
2026-03-01,137,13,270,Current
2026-03-01,137,13,284,Budget
2026-03-01,137,14,573,Current
2026-03-01,137,14,556,Budget
2026-03-01,137,15,370,Current
2026-03-01,137,15,369,Budget
2026-03-01,138,1,905,Current
2026-03-01,138,1,888,Budget
2026-03-01,138,2,243,Current
2026-03-01,138,2,255,Budget
2026-03-01,138,3,451,Current
2026-03-01,138,3,445,Budget
2026-03-01,138,4,527,Current
2026-03-01,138,4,532,Budget
2026-03-01,138,5,279,Current
2026-03-01,138,5,287,Budget
2026-03-01,138,6,533,Current
2026-03-01,138,6,531,Budget
2026-03-01,138,7,552,Current
2026-03-01,138,7,544,Budget
2026-03-01,138,8,366,Current
2026-03-01,138,8,372,Budget
2026-03-01,138,9,675,Current
2026-03-01,138,9,714,Budget
2026-03-01,138,10,651,Current
2026-03-01,138,10,631,Budget
2026-03-01,138,11,500,Current
2026-03-01,138,11,490,Budget
2026-03-01,138,12,460,Current
2026-03-01,138,12,488,Budget
2026-03-01,138,13,204,Current
2026-03-01,138,13,208,Budget
2026-03-01,138,14,389,Current
2026-03-01,138,14,409,Budget
2026-03-01,138,15,406,Current
2026-03-01,138,15,391,Budget
2026-03-01,139,1,761,Current
2026-03-01,139,1,787,Budget
2026-03-01,139,2,310,Current
2026-03-01,139,2,315,Budget
2026-03-01,139,3,535,Current
2026-03-01,139,3,565,Budget
2026-03-01,139,4,508,Current
2026-03-01,139,4,537,Budget
2026-03-01,139,5,309,Current
2026-03-01,139,5,304,Budget
2026-03-01,139,6,366,Current
2026-03-01,139,6,355,Budget
2026-03-01,139,7,358,Current
2026-03-01,139,7,377,Budget
2026-03-01,139,8,369,Current
2026-03-01,139,8,382,Budget
2026-03-01,139,9,606,Current
2026-03-01,139,9,624,Budget
2026-03-01,139,10,497,Current
2026-03-01,139,10,497,Budget
2026-03-01,139,11,555,Current
2026-03-01,139,11,551,Budget
2026-03-01,139,12,537,Current
2026-03-01,139,12,542,Budget
2026-03-01,139,13,387,Current
2026-03-01,139,13,375,Budget
2026-03-01,139,14,589,Current
2026-03-01,139,14,601,Budget
2026-03-01,139,15,300,Current
2026-03-01,139,15,312,Budget
2026-04-01,101,1,2199,Current
2026-04-01,101,1,2236,Budget
2026-04-01,101,2,1058,Current
2026-04-01,101,2,1034,Budget
2026-04-01,101,3,1436,Current
2026-04-01,101,3,1497,Budget
2026-04-01,101,4,1431,Current
2026-04-01,101,4,1450,Budget
2026-04-01,101,5,522,Current
2026-04-01,101,5,528,Budget
2026-04-01,101,6,1271,Current
2026-04-01,101,6,1267,Budget
2026-04-01,101,7,652,Current
2026-04-01,101,7,667,Budget
2026-04-01,101,8,977,Current
2026-04-01,101,8,943,Budget
2026-04-01,101,9,1458,Current
2026-04-01,101,9,1481,Budget
2026-04-01,101,10,1307,Current
2026-04-01,101,10,1315,Budget
2026-04-01,101,11,1845,Current
2026-04-01,101,11,1786,Budget
2026-04-01,101,12,820,Current
2026-04-01,101,12,807,Budget
2026-04-01,101,13,416,Current
2026-04-01,101,13,420,Budget
2026-04-01,101,14,911,Current
2026-04-01,101,14,963,Budget
2026-04-01,101,15,577,Current
2026-04-01,101,15,563,Budget
2026-04-01,102,1,1914,Current
2026-04-01,102,1,1889,Budget
2026-04-01,102,2,604,Current
2026-04-01,102,2,625,Budget
2026-04-01,102,3,1176,Current
2026-04-01,102,3,1167,Budget
2026-04-01,102,4,1269,Current
2026-04-01,102,4,1224,Budget
2026-04-01,102,5,682,Current
2026-04-01,102,5,706,Budget
2026-04-01,102,6,1175,Current
2026-04-01,102,6,1206,Budget
2026-04-01,102,7,940,Current
2026-04-01,102,7,979,Budget
2026-04-01,102,8,830,Current
2026-04-01,102,8,829,Budget
2026-04-01,102,9,1395,Current
2026-04-01,102,9,1359,Budget
2026-04-01,102,10,1091,Current
2026-04-01,102,10,1063,Budget
2026-04-01,102,11,1476,Current
2026-04-01,102,11,1508,Budget
2026-04-01,102,12,1107,Current
2026-04-01,102,12,1115,Budget
2026-04-01,102,13,483,Current
2026-04-01,102,13,497,Budget
2026-04-01,102,14,953,Current
2026-04-01,102,14,941,Budget
2026-04-01,102,15,577,Current
2026-04-01,102,15,600,Budget
2026-04-01,103,1,1693,Current
2026-04-01,103,1,1762,Budget
2026-04-01,103,2,502,Current
2026-04-01,103,2,522,Budget
2026-04-01,103,3,1195,Current
2026-04-01,103,3,1250,Budget
2026-04-01,103,4,967,Current
2026-04-01,103,4,993,Budget
2026-04-01,103,5,565,Current
2026-04-01,103,5,573,Budget
2026-04-01,103,6,621,Current
2026-04-01,103,6,627,Budget
2026-04-01,103,7,628,Current
2026-04-01,103,7,655,Budget
2026-04-01,103,8,692,Current
2026-04-01,103,8,706,Budget
2026-04-01,103,9,1371,Current
2026-04-01,103,9,1398,Budget
2026-04-01,103,10,1044,Current
2026-04-01,103,10,1088,Budget
2026-04-01,103,11,1219,Current
2026-04-01,103,11,1192,Budget
2026-04-01,103,12,820,Current
2026-04-01,103,12,840,Budget
2026-04-01,103,13,497,Current
2026-04-01,103,13,491,Budget
2026-04-01,103,14,1115,Current
2026-04-01,103,14,1163,Budget
2026-04-01,103,15,693,Current
2026-04-01,103,15,674,Budget
2026-04-01,104,1,1707,Current
2026-04-01,104,1,1764,Budget
2026-04-01,104,2,734,Current
2026-04-01,104,2,730,Budget
2026-04-01,104,3,1127,Current
2026-04-01,104,3,1152,Budget
2026-04-01,104,4,1254,Current
2026-04-01,104,4,1277,Budget
2026-04-01,104,5,727,Current
2026-04-01,104,5,727,Budget
2026-04-01,104,6,864,Current
2026-04-01,104,6,856,Budget
2026-04-01,104,7,696,Current
2026-04-01,104,7,675,Budget
2026-04-01,104,8,839,Current
2026-04-01,104,8,851,Budget
2026-04-01,104,9,1846,Current
2026-04-01,104,9,1780,Budget
2026-04-01,104,10,1245,Current
2026-04-01,104,10,1291,Budget
2026-04-01,104,11,1204,Current
2026-04-01,104,11,1240,Budget
2026-04-01,104,12,941,Current
2026-04-01,104,12,956,Budget
2026-04-01,104,13,580,Current
2026-04-01,104,13,591,Budget
2026-04-01,104,14,872,Current
2026-04-01,104,14,870,Budget
2026-04-01,104,15,983,Current
2026-04-01,104,15,994,Budget
2026-04-01,105,1,1413,Current
2026-04-01,105,1,1429,Budget
2026-04-01,105,2,496,Current
2026-04-01,105,2,510,Budget
2026-04-01,105,3,1059,Current
2026-04-01,105,3,1063,Budget
2026-04-01,105,4,1044,Current
2026-04-01,105,4,1014,Budget
2026-04-01,105,5,486,Current
2026-04-01,105,5,479,Budget
2026-04-01,105,6,636,Current
2026-04-01,105,6,673,Budget
2026-04-01,105,7,629,Current
2026-04-01,105,7,662,Budget
2026-04-01,105,8,724,Current
2026-04-01,105,8,722,Budget
2026-04-01,105,9,1215,Current
2026-04-01,105,9,1186,Budget
2026-04-01,105,10,1027,Current
2026-04-01,105,10,1035,Budget
2026-04-01,105,11,1055,Current
2026-04-01,105,11,1045,Budget
2026-04-01,105,12,950,Current
2026-04-01,105,12,989,Budget
2026-04-01,105,13,432,Current
2026-04-01,105,13,455,Budget
2026-04-01,105,14,919,Current
2026-04-01,105,14,951,Budget
2026-04-01,105,15,608,Current
2026-04-01,105,15,607,Budget
2026-04-01,106,1,1771,Current
2026-04-01,106,1,1839,Budget
2026-04-01,106,2,538,Current
2026-04-01,106,2,542,Budget
2026-04-01,106,3,1022,Current
2026-04-01,106,3,998,Budget
2026-04-01,106,4,967,Current
2026-04-01,106,4,1012,Budget
2026-04-01,106,5,847,Current
2026-04-01,106,5,827,Budget
2026-04-01,106,6,598,Current
2026-04-01,106,6,575,Budget
2026-04-01,106,7,536,Current
2026-04-01,106,7,554,Budget
2026-04-01,106,8,742,Current
2026-04-01,106,8,723,Budget
2026-04-01,106,9,1454,Current
2026-04-01,106,9,1520,Budget
2026-04-01,106,10,1095,Current
2026-04-01,106,10,1092,Budget
2026-04-01,106,11,990,Current
2026-04-01,106,11,1027,Budget
2026-04-01,106,12,960,Current
2026-04-01,106,12,981,Budget
2026-04-01,106,13,416,Current
2026-04-01,106,13,427,Budget
2026-04-01,106,14,698,Current
2026-04-01,106,14,739,Budget
2026-04-01,106,15,786,Current
2026-04-01,106,15,803,Budget
2026-04-01,107,1,1364,Current
2026-04-01,107,1,1426,Budget
2026-04-01,107,2,640,Current
2026-04-01,107,2,655,Budget
2026-04-01,107,3,1075,Current
2026-04-01,107,3,1107,Budget
2026-04-01,107,4,1114,Current
2026-04-01,107,4,1110,Budget
2026-04-01,107,5,726,Current
2026-04-01,107,5,734,Budget
2026-04-01,107,6,776,Current
2026-04-01,107,6,804,Budget
2026-04-01,107,7,660,Current
2026-04-01,107,7,673,Budget
2026-04-01,107,8,869,Current
2026-04-01,107,8,892,Budget
2026-04-01,107,9,1363,Current
2026-04-01,107,9,1378,Budget
2026-04-01,107,10,999,Current
2026-04-01,107,10,1052,Budget
2026-04-01,107,11,1075,Current
2026-04-01,107,11,1049,Budget
2026-04-01,107,12,1136,Current
2026-04-01,107,12,1140,Budget
2026-04-01,107,13,508,Current
2026-04-01,107,13,528,Budget
2026-04-01,107,14,698,Current
2026-04-01,107,14,683,Budget
2026-04-01,107,15,639,Current
2026-04-01,107,15,632,Budget
2026-04-01,109,1,1037,Current
2026-04-01,109,1,1054,Budget
2026-04-01,109,2,384,Current
2026-04-01,109,2,380,Budget
2026-04-01,109,3,1572,Current
2026-04-01,109,3,1555,Budget
2026-04-01,109,4,706,Current
2026-04-01,109,4,747,Budget
2026-04-01,109,5,445,Current
2026-04-01,109,5,459,Budget
2026-04-01,109,6,460,Current
2026-04-01,109,6,478,Budget
2026-04-01,109,7,458,Current
2026-04-01,109,7,476,Budget
2026-04-01,109,8,1211,Current
2026-04-01,109,8,1242,Budget
2026-04-01,109,9,924,Current
2026-04-01,109,9,928,Budget
2026-04-01,109,10,670,Current
2026-04-01,109,10,660,Budget
2026-04-01,109,11,685,Current
2026-04-01,109,11,674,Budget
2026-04-01,109,12,824,Current
2026-04-01,109,12,793,Budget
2026-04-01,109,13,294,Current
2026-04-01,109,13,287,Budget
2026-04-01,109,14,509,Current
2026-04-01,109,14,491,Budget
2026-04-01,109,15,881,Current
2026-04-01,109,15,899,Budget
2026-04-01,110,1,946,Current
2026-04-01,110,1,989,Budget
2026-04-01,110,2,536,Current
2026-04-01,110,2,534,Budget
2026-04-01,110,3,1483,Current
2026-04-01,110,3,1494,Budget
2026-04-01,110,4,1723,Current
2026-04-01,110,4,1806,Budget
2026-04-01,110,5,760,Current
2026-04-01,110,5,794,Budget
2026-04-01,110,6,527,Current
2026-04-01,110,6,542,Budget
2026-04-01,110,7,426,Current
2026-04-01,110,7,436,Budget
2026-04-01,110,8,868,Current
2026-04-01,110,8,882,Budget
2026-04-01,110,9,871,Current
2026-04-01,110,9,907,Budget
2026-04-01,110,10,838,Current
2026-04-01,110,10,809,Budget
2026-04-01,110,11,717,Current
2026-04-01,110,11,717,Budget
2026-04-01,110,12,1526,Current
2026-04-01,110,12,1567,Budget
2026-04-01,110,13,358,Current
2026-04-01,110,13,346,Budget
2026-04-01,110,14,543,Current
2026-04-01,110,14,566,Budget
2026-04-01,110,15,893,Current
2026-04-01,110,15,902,Budget
2026-04-01,111,1,1023,Current
2026-04-01,111,1,1075,Budget
2026-04-01,111,2,516,Current
2026-04-01,111,2,535,Budget
2026-04-01,111,3,663,Current
2026-04-01,111,3,672,Budget
2026-04-01,111,4,1498,Current
2026-04-01,111,4,1487,Budget
2026-04-01,111,5,446,Current
2026-04-01,111,5,436,Budget
2026-04-01,111,6,990,Current
2026-04-01,111,6,1023,Budget
2026-04-01,111,7,477,Current
2026-04-01,111,7,500,Budget
2026-04-01,111,8,625,Current
2026-04-01,111,8,604,Budget
2026-04-01,111,9,1129,Current
2026-04-01,111,9,1084,Budget
2026-04-01,111,10,1325,Current
2026-04-01,111,10,1377,Budget
2026-04-01,111,11,701,Current
2026-04-01,111,11,685,Budget
2026-04-01,111,12,598,Current
2026-04-01,111,12,606,Budget
2026-04-01,111,13,399,Current
2026-04-01,111,13,384,Budget
2026-04-01,111,14,604,Current
2026-04-01,111,14,585,Budget
2026-04-01,111,15,505,Current
2026-04-01,111,15,515,Budget
2026-04-01,112,1,1091,Current
2026-04-01,112,1,1096,Budget
2026-04-01,112,2,413,Current
2026-04-01,112,2,410,Budget
2026-04-01,112,3,921,Current
2026-04-01,112,3,940,Budget
2026-04-01,112,4,722,Current
2026-04-01,112,4,697,Budget
2026-04-01,112,5,422,Current
2026-04-01,112,5,416,Budget
2026-04-01,112,6,580,Current
2026-04-01,112,6,603,Budget
2026-04-01,112,7,666,Current
2026-04-01,112,7,644,Budget
2026-04-01,112,8,652,Current
2026-04-01,112,8,678,Budget
2026-04-01,112,9,2480,Current
2026-04-01,112,9,2461,Budget
2026-04-01,112,10,698,Current
2026-04-01,112,10,729,Budget
2026-04-01,112,11,701,Current
2026-04-01,112,11,717,Budget
2026-04-01,112,12,669,Current
2026-04-01,112,12,654,Budget
2026-04-01,112,13,431,Current
2026-04-01,112,13,448,Budget
2026-04-01,112,14,572,Current
2026-04-01,112,14,603,Budget
2026-04-01,112,15,508,Current
2026-04-01,112,15,497,Budget
2026-04-01,113,1,1086,Current
2026-04-01,113,1,1055,Budget
2026-04-01,113,2,764,Current
2026-04-01,113,2,804,Budget
2026-04-01,113,3,784,Current
2026-04-01,113,3,823,Budget
2026-04-01,113,4,650,Current
2026-04-01,113,4,663,Budget
2026-04-01,113,5,440,Current
2026-04-01,113,5,441,Budget
2026-04-01,113,6,497,Current
2026-04-01,113,6,508,Budget
2026-04-01,113,7,395,Current
2026-04-01,113,7,384,Budget
2026-04-01,113,8,432,Current
2026-04-01,113,8,449,Budget
2026-04-01,113,9,1169,Current
2026-04-01,113,9,1224,Budget
2026-04-01,113,10,1270,Current
2026-04-01,113,10,1226,Budget
2026-04-01,113,11,791,Current
2026-04-01,113,11,824,Budget
2026-04-01,113,12,626,Current
2026-04-01,113,12,651,Budget
2026-04-01,113,13,351,Current
2026-04-01,113,13,354,Budget
2026-04-01,113,14,1195,Current
2026-04-01,113,14,1173,Budget
2026-04-01,113,15,519,Current
2026-04-01,113,15,518,Budget
2026-04-01,114,1,1057,Current
2026-04-01,114,1,1064,Budget
2026-04-01,114,2,381,Current
2026-04-01,114,2,368,Budget
2026-04-01,114,3,1392,Current
2026-04-01,114,3,1466,Budget
2026-04-01,114,4,1777,Current
2026-04-01,114,4,1781,Budget
2026-04-01,114,5,379,Current
2026-04-01,114,5,365,Budget
2026-04-01,114,6,563,Current
2026-04-01,114,6,551,Budget
2026-04-01,114,7,714,Current
2026-04-01,114,7,735,Budget
2026-04-01,114,8,469,Current
2026-04-01,114,8,455,Budget
2026-04-01,114,9,998,Current
2026-04-01,114,9,1003,Budget
2026-04-01,114,10,814,Current
2026-04-01,114,10,783,Budget
2026-04-01,114,11,1744,Current
2026-04-01,114,11,1773,Budget
2026-04-01,114,12,692,Current
2026-04-01,114,12,680,Budget
2026-04-01,114,13,315,Current
2026-04-01,114,13,317,Budget
2026-04-01,114,14,536,Current
2026-04-01,114,14,538,Budget
2026-04-01,114,15,421,Current
2026-04-01,114,15,419,Budget
2026-04-01,115,1,1881,Current
2026-04-01,115,1,1860,Budget
2026-04-01,115,2,380,Current
2026-04-01,115,2,392,Budget
2026-04-01,115,3,1562,Current
2026-04-01,115,3,1512,Budget
2026-04-01,115,4,700,Current
2026-04-01,115,4,679,Budget
2026-04-01,115,5,615,Current
2026-04-01,115,5,599,Budget
2026-04-01,115,6,871,Current
2026-04-01,115,6,897,Budget
2026-04-01,115,7,381,Current
2026-04-01,115,7,378,Budget
2026-04-01,115,8,475,Current
2026-04-01,115,8,481,Budget
2026-04-01,115,9,2139,Current
2026-04-01,115,9,2257,Budget
2026-04-01,115,10,560,Current
2026-04-01,115,10,561,Budget
2026-04-01,115,11,679,Current
2026-04-01,115,11,654,Budget
2026-04-01,115,12,534,Current
2026-04-01,115,12,562,Budget
2026-04-01,115,13,490,Current
2026-04-01,115,13,484,Budget
2026-04-01,115,14,668,Current
2026-04-01,115,14,698,Budget
2026-04-01,115,15,421,Current
2026-04-01,115,15,423,Budget
2026-04-01,117,1,888,Current
2026-04-01,117,1,930,Budget
2026-04-01,117,2,241,Current
2026-04-01,117,2,247,Budget
2026-04-01,117,3,489,Current
2026-04-01,117,3,490,Budget
2026-04-01,117,4,511,Current
2026-04-01,117,4,523,Budget
2026-04-01,117,5,291,Current
